customer_id,age,income,employment_years,credit_score,num_dependents,loan_amount,loan_term_months,loan_purpose,past_defaults,default
5276,54,3361.0,6.0,523.0,3,13372.0,48,Car,0,0
5277,25,8717.0,10.0,735.0,0,2905.0,36,Other,0,0
5278,39,4909.0,12.0,820.0,0,18875.0,60,Home,0,0
5279,34,6247.0,21.0,673.0,2,28452.0,12,,0,0
5280,27,4957.0,20.0,748.0,3,11867.0,48,Home,0,0
5281,35,6369.0,8.0,762.0,4,20640.0,12,Home,0,0
5282,42,7421.0,19.0,657.0,4,21249.0,12,Business,0,0
5283,36,7802.0,10.0,639.0,3,12979.0,12,Home,0,0
5284,52,5106.0,4.0,711.0,4,12366.0,12,Education,1,0
5285,52,4910.0,15.0,759.0,1,16854.0,60,Car,0,0
5286,58,1500.0,16.0,712.0,0,23790.0,48,Other,0,0
5287,52,8661.0,22.0,732.0,3,19105.0,36,Business,0,0
5288,28,5109.0,1.0,730.0,4,5476.0,60,Car,0,0
5289,57,6388.0,13.0,650.0,4,24747.0,24,Car,0,0
5290,63,7797.0,8.0,700.0,2,31804.0,48,Car,0,0
5291,52,9739.0,24.0,824.0,1,13699.0,24,Home,0,0
5292,50,3668.0,21.0,761.0,3,7635.0,12,Education,0,0
5293,58,4979.0,7.0,563.0,4,19633.0,60,Business,1,0
5294,57,5110.0,18.0,654.0,4,17955.0,48,Home,0,0
5295,23,3175.0,23.0,606.0,0,13572.0,24,Business,0,1
5296,46,6050.0,15.0,568.0,2,12378.0,24,Home,0,0
5297,60,5436.0,13.0,614.0,4,16283.0,48,Education,0,0
5298,48,5535.0,10.0,789.0,4,35898.0,12,Home,1,0
5299,52,4566.0,2.0,763.0,0,20577.0,36,Home,0,1
5300,62,6148.0,11.0,686.0,1,20353.0,12,Home,0,1
5301,25,6509.0,18.0,527.0,0,14859.0,48,Business,0,0
5302,27,6343.0,5.0,731.0,0,26972.0,60,Education,0,1
5303,34,5117.0,17.0,586.0,2,18688.0,12,Other,0,0
5304,33,7228.0,18.0,798.0,2,13385.0,48,Education,1,0
5305,36,6835.0,11.0,603.0,0,18486.0,36,Car,0,0
5306,49,5015.0,8.0,683.0,3,18106.0,60,Business,1,0
5307,36,5517.0,16.0,725.0,1,28892.0,12,Home,0,0
5308,34,5265.0,22.0,698.0,0,15320.0,60,Car,0,0
5309,60,3929.0,14.0,608.0,0,23223.0,60,Education,2,1
5310,47,5376.0,3.0,664.0,1,17586.0,12,Home,0,0
5311,44,4279.0,24.0,699.0,4,35015.0,24,Other,0,0
5312,46,6125.0,3.0,682.0,3,15466.0,48,Business,0,0
5313,37,6021.0,8.0,662.0,3,6484.0,60,Home,0,0
5314,44,4041.0,1.0,675.0,3,16163.0,60,Car,1,0
5315,32,6922.0,3.0,638.0,1,24308.0,48,Car,0,0
5316,31,4126.0,17.0,638.0,3,28348.0,60,Other,1,0
5317,49,5662.0,18.0,732.0,3,26293.0,24,Car,0,0
5318,45,3453.0,3.0,710.0,4,26834.0,24,Home,0,0
5319,24,5010.0,23.0,739.0,3,19591.0,24,Education,0,0
5320,28,5002.0,7.0,685.0,3,19059.0,60,Other,0,1
5321,28,9978.0,23.0,522.0,3,8725.0,60,Car,2,0
5322,49,3555.0,11.0,639.0,2,10807.0,48,Education,0,0
5323,64,5787.0,13.0,626.0,4,12719.0,24,Education,0,0
5324,64,3955.0,10.0,529.0,1,31359.0,24,Education,0,0
5325,61,8382.0,15.0,744.0,2,11878.0,36,Home,0,0
5326,45,9475.0,1.0,400.0,4,23404.0,36,Education,0,0
5327,30,5392.0,4.0,807.0,4,21088.0,24,Education,0,0
5328,42,8988.0,8.0,632.0,2,14648.0,36,Car,0,0
5329,24,6602.0,12.0,705.0,3,26746.0,12,Home,0,1
5330,49,5567.0,5.0,764.0,0,13778.0,24,Education,0,0
5331,58,5347.0,15.0,620.0,3,30576.0,60,Car,0,0
5332,50,3512.0,13.0,721.0,1,15155.0,36,Other,1,0
5333,56,5504.0,21.0,645.0,2,18729.0,36,Business,0,1
5334,64,5394.0,11.0,684.0,2,11418.0,60,Education,1,0
5335,46,6034.0,6.0,828.0,2,13081.0,60,Education,1,0
5336,42,6195.0,5.0,674.0,1,12781.0,60,Other,0,0
5337,64,7471.0,20.0,795.0,0,12615.0,24,Education,2,0
5338,26,8305.0,1.0,720.0,3,16865.0,48,Education,0,0
5339,54,9515.0,17.0,662.0,3,26159.0,48,Education,0,0
5340,34,7135.0,20.0,672.0,4,19817.0,12,Car,0,0
5341,63,4506.0,10.0,808.0,4,20481.0,24,Home,0,0
5342,42,3738.0,2.0,809.0,0,26424.0,36,Home,0,1
5343,35,5651.0,2.0,541.0,2,16586.0,48,Home,0,0
5344,55,6853.0,19.0,682.0,4,7326.0,60,Home,0,0
5345,23,4420.0,9.0,677.0,1,21962.0,24,Business,0,0
5346,36,5372.0,9.0,705.0,0,12701.0,36,Education,0,0
5347,50,6038.0,15.0,655.0,1,8606.0,60,Car,0,0
5348,62,4440.0,14.0,751.0,1,14951.0,60,Business,0,0
5349,60,8043.0,21.0,684.0,2,27474.0,12,Car,1,1
5350,36,2266.0,20.0,754.0,4,12959.0,24,Car,1,1
5351,37,7904.0,6.0,709.0,3,26968.0,48,Education,0,0
5352,55,10219.0,7.0,768.0,4,14916.0,24,Car,0,0
5353,63,6309.0,20.0,612.0,1,15613.0,36,Car,0,0
5354,22,5283.0,9.0,642.0,4,21153.0,48,Home,0,0
5355,33,6067.0,17.0,649.0,3,13357.0,36,Car,0,0
5356,29,5782.0,23.0,663.0,4,28432.0,60,Education,0,1
5357,22,6826.0,9.0,630.0,3,16747.0,24,Car,0,0
5358,30,6380.0,21.0,619.0,4,13940.0,12,Home,0,0
5359,33,4668.0,6.0,695.0,2,24084.0,60,Education,2,0
5360,54,7497.0,12.0,613.0,2,17174.0,24,Education,0,0
5361,36,4330.0,24.0,666.0,2,17989.0,48,Business,0,0
5362,42,5895.0,21.0,729.0,0,23062.0,12,Other,0,0
5363,62,7202.0,10.0,710.0,2,18145.0,48,Other,0,0
5364,40,8208.0,20.0,693.0,3,17015.0,48,Car,0,0
5365,51,6037.0,22.0,796.0,3,14434.0,60,Business,0,0
5366,37,7637.0,11.0,724.0,4,11690.0,24,Education,0,0
5367,34,5694.0,12.0,595.0,4,20654.0,60,Home,0,0
5368,32,7389.0,11.0,632.0,2,12247.0,60,Car,0,0
5369,63,6614.0,11.0,553.0,0,18696.0,48,Education,0,0
5370,59,7267.0,22.0,592.0,1,19779.0,48,Car,0,0
5371,54,7431.0,17.0,648.0,0,24531.0,36,Business,0,1
5372,40,7001.0,4.0,738.0,2,21182.0,12,Business,0,0
5373,31,4786.0,19.0,605.0,4,5788.0,48,Car,0,0
5374,50,4682.0,22.0,718.0,3,22615.0,48,Car,0,0
5375,51,5787.0,13.0,792.0,4,18726.0,48,Business,1,0
5376,25,4517.0,18.0,597.0,0,15567.0,60,Home,0,0
5377,45,9599.0,20.0,788.0,2,20085.0,60,Car,0,1
5378,32,4948.0,22.0,702.0,4,11690.0,60,Education,0,0
5379,43,5517.0,18.0,731.0,4,20309.0,24,Business,0,0
5380,49,6556.0,2.0,850.0,4,25180.0,12,Car,0,0
5381,42,4849.0,2.0,631.0,1,19084.0,24,Business,0,0
5382,39,4101.0,20.0,680.0,4,6082.0,24,Home,0,0
5383,28,6722.0,3.0,718.0,2,20366.0,36,Car,0,0
5384,64,6071.0,19.0,830.0,4,25876.0,48,Car,0,0
5385,58,7249.0,11.0,655.0,3,21421.0,36,Home,0,0
5386,48,6848.0,16.0,850.0,2,27150.0,48,Home,0,0
5387,35,10048.0,24.0,566.0,2,18518.0,24,Business,0,0
5388,60,6882.0,22.0,645.0,0,20191.0,24,Car,0,0
5389,47,3233.0,0.0,692.0,4,24422.0,48,Home,0,0
5390,54,5628.0,20.0,635.0,0,2000.0,48,Business,0,0
5391,64,7313.0,11.0,647.0,1,28286.0,36,Home,0,0
5392,53,6581.0,17.0,737.0,4,29514.0,12,Car,0,1
5393,22,5761.0,4.0,765.0,2,7057.0,24,Business,2,0
5394,24,2509.0,1.0,649.0,3,23065.0,12,Business,0,0
5395,61,5991.0,7.0,754.0,0,12302.0,24,Car,0,0
5396,63,7527.0,18.0,658.0,3,17115.0,48,Education,0,0
5397,36,7871.0,16.0,708.0,4,28333.0,48,Home,0,0
5398,55,4959.0,19.0,633.0,4,2000.0,12,Education,0,0
5399,47,8538.0,5.0,767.0,4,15521.0,24,Home,0,0
5400,31,6159.0,21.0,709.0,2,17595.0,12,Home,0,0
5401,39,6454.0,6.0,792.0,1,11816.0,60,Education,0,0
5402,37,6420.0,1.0,676.0,3,24863.0,24,Business,0,0
5403,39,5892.0,13.0,612.0,4,16653.0,36,Home,0,0
5404,31,3809.0,22.0,691.0,2,25907.0,36,Home,0,1
5405,39,4452.0,1.0,616.0,3,30667.0,36,Car,0,0
5406,32,4067.0,11.0,656.0,4,25118.0,24,Business,2,0
5407,53,5210.0,6.0,721.0,1,24080.0,12,Car,0,0
5408,62,6708.0,3.0,717.0,2,15198.0,24,Business,0,0
5409,53,7599.0,24.0,564.0,4,16991.0,24,Home,1,0
5410,37,2801.0,0.0,816.0,1,29341.0,48,Car,0,0
5411,42,2945.0,3.0,596.0,1,13930.0,24,Car,0,0
5412,54,6484.0,21.0,697.0,2,9494.0,36,Home,0,0
5413,32,7387.0,3.0,780.0,2,14841.0,36,Business,2,0
5414,52,5607.0,1.0,663.0,1,22462.0,24,Education,0,0
5415,25,3883.0,14.0,483.0,1,21968.0,12,Car,0,0
5416,35,4214.0,3.0,540.0,4,17201.0,12,Business,0,0
5417,25,4407.0,23.0,580.0,0,20434.0,60,Car,0,0
5418,28,4776.0,14.0,775.0,3,21394.0,36,Car,0,0
5419,63,9080.0,12.0,663.0,4,15366.0,48,Car,0,0
5420,64,6126.0,22.0,634.0,3,21612.0,48,Education,0,0
5421,21,6489.0,17.0,767.0,4,24515.0,24,Education,0,0
5422,63,3923.0,18.0,713.0,2,25882.0,12,Business,0,0
5423,32,7674.0,5.0,635.0,3,16198.0,36,Education,1,0
5424,37,5535.0,12.0,612.0,2,12913.0,48,Home,0,0
5425,21,6402.0,8.0,599.0,3,24014.0,60,Education,0,0
5426,35,5961.0,14.0,703.0,0,23191.0,48,Home,0,0
5427,22,4666.0,22.0,570.0,0,24941.0,36,Other,0,0
5428,42,5844.0,18.0,701.0,1,6199.0,60,Other,1,0
5429,47,6478.0,9.0,647.0,2,19358.0,12,Education,0,0
5430,38,,19.0,668.0,3,21601.0,60,Other,0,0
5431,60,5085.0,19.0,809.0,4,16369.0,36,Car,0,0
5432,39,4745.0,12.0,793.0,3,18779.0,48,Business,0,0
5433,44,4736.0,16.0,705.0,1,16275.0,12,Car,1,0
5434,27,6450.0,11.0,826.0,3,10805.0,36,Business,0,0
5435,41,3983.0,18.0,654.0,1,13994.0,36,Home,1,0
5436,51,5559.0,21.0,810.0,3,22962.0,24,Home,0,0
5437,48,5381.0,7.0,746.0,2,23414.0,24,Business,1,1
5438,31,6367.0,3.0,658.0,1,22740.0,48,Education,0,1
5439,55,10539.0,22.0,657.0,1,26491.0,24,Education,1,0
5440,39,6250.0,0.0,850.0,0,17446.0,48,Education,1,0
5441,47,7936.0,19.0,643.0,3,23739.0,12,Business,0,0
5442,31,9064.0,14.0,754.0,3,11491.0,60,Education,0,0
5443,64,3188.0,1.0,715.0,0,14902.0,48,Home,0,0
5444,46,6347.0,6.0,621.0,2,14318.0,48,Car,0,0
5445,35,5898.0,7.0,735.0,2,10624.0,12,Car,0,0
5446,31,3756.0,20.0,550.0,1,10293.0,60,Business,0,0
5447,40,6669.0,1.0,619.0,1,15692.0,60,Car,0,0
5448,33,5851.0,4.0,625.0,1,22413.0,48,Home,2,0
5449,50,2650.0,17.0,572.0,4,18339.0,12,Other,0,1
5450,36,8601.0,5.0,649.0,3,17480.0,12,Car,0,1
5451,64,6866.0,17.0,614.0,1,22502.0,36,Business,0,0
5452,25,6699.0,8.0,625.0,4,27825.0,48,Car,0,0
5453,38,6947.0,9.0,714.0,4,14313.0,60,Home,0,0
5454,42,4580.0,6.0,737.0,0,14662.0,36,Education,0,0
5455,55,8405.0,14.0,552.0,0,22495.0,24,Other,0,0
5456,36,5491.0,23.0,813.0,2,25960.0,36,Business,0,0
5457,53,7415.0,2.0,698.0,0,16704.0,36,Business,0,0
5458,42,3819.0,9.0,672.0,3,12201.0,12,Car,0,0
5459,40,8182.0,6.0,773.0,4,19258.0,60,Home,0,0
5460,61,4693.0,16.0,729.0,4,16868.0,36,Car,0,0
5461,30,6044.0,17.0,710.0,0,17894.0,12,Business,0,0
5462,25,6179.0,20.0,631.0,4,25996.0,60,Home,1,0
5463,35,9305.0,21.0,665.0,4,17461.0,24,Car,1,0
5464,46,4537.0,9.0,590.0,0,17065.0,24,Other,0,0
5465,43,6838.0,6.0,670.0,3,28025.0,12,Car,0,0
5466,57,4909.0,17.0,683.0,2,22279.0,48,Education,0,0
5467,28,10130.0,13.0,712.0,3,12375.0,24,Car,0,0
5468,29,6345.0,1.0,701.0,4,17896.0,24,Business,0,0
5469,35,9115.0,1.0,750.0,0,17795.0,12,Business,1,0
5470,41,9766.0,19.0,737.0,1,15046.0,36,Business,2,0
5471,48,3355.0,0.0,695.0,2,20475.0,60,Business,0,0
5472,22,7830.0,15.0,701.0,3,16288.0,60,Car,0,0
5473,62,6169.0,15.0,670.0,1,17562.0,60,Education,0,0
5474,26,5019.0,8.0,707.0,4,13308.0,12,Other,0,0
5475,57,4164.0,15.0,628.0,4,33096.0,48,Car,0,0
5476,27,2584.0,10.0,611.0,1,36011.0,60,Business,0,0
5477,38,7834.0,18.0,683.0,1,13241.0,36,Business,0,0
5478,59,7602.0,23.0,681.0,0,12550.0,36,Home,0,0
5479,23,6692.0,23.0,657.0,3,7701.0,12,Car,0,0
5480,39,4772.0,20.0,601.0,2,14403.0,24,Home,0,0
5481,51,3751.0,3.0,690.0,4,25120.0,48,Home,0,0
5482,29,5131.0,19.0,658.0,2,20991.0,12,Car,0,0
5483,43,5674.0,13.0,706.0,4,12209.0,48,Car,0,0
5484,37,5822.0,8.0,612.0,1,13711.0,48,Business,0,0
5485,34,6687.0,7.0,692.0,4,26809.0,36,Business,0,1
5486,50,9797.0,21.0,658.0,4,3686.0,48,Home,0,0
5487,24,6634.0,1.0,806.0,4,16825.0,36,Home,0,0
5488,39,5783.0,1.0,694.0,0,13674.0,60,Education,0,0
5489,39,6803.0,13.0,667.0,2,23255.0,12,Car,0,0
5490,51,7643.0,11.0,751.0,2,20590.0,36,Home,0,0
5491,59,8225.0,7.0,776.0,2,8312.0,60,Education,0,0
5492,39,5590.0,10.0,564.0,0,16610.0,48,Home,0,0
5493,35,3047.0,2.0,828.0,2,21088.0,12,Home,0,0
5494,37,5743.0,19.0,509.0,3,14098.0,24,Education,0,0
5495,36,2642.0,18.0,570.0,4,7178.0,36,Home,0,0
5496,57,3369.0,13.0,771.0,0,23551.0,36,Car,0,0
5497,34,4960.0,24.0,705.0,2,18123.0,48,Home,0,0
5498,24,6433.0,24.0,850.0,0,15175.0,48,Home,1,0
5499,38,6066.0,3.0,767.0,4,18090.0,24,Home,0,0
5500,37,4755.0,14.0,710.0,1,24906.0,12,Education,0,0
5501,52,5848.0,15.0,850.0,0,11157.0,48,Home,0,0
5502,26,6742.0,17.0,671.0,4,9391.0,60,Education,0,0
5503,25,6890.0,19.0,692.0,0,17392.0,12,Home,0,0
5504,60,5256.0,10.0,779.0,0,18004.0,60,Other,0,0
5505,25,3665.0,8.0,613.0,4,25002.0,36,Business,1,1
5506,41,3991.0,3.0,739.0,3,19156.0,60,Education,0,0
5507,32,1500.0,10.0,628.0,2,23057.0,24,Education,0,0
5508,47,10721.0,0.0,694.0,3,16515.0,36,Business,1,1
5509,53,3098.0,15.0,676.0,0,11890.0,12,Other,0,0
5510,36,5057.0,2.0,603.0,2,17620.0,36,Home,0,0
5511,47,7483.0,7.0,625.0,3,22099.0,36,Education,0,0
5512,30,4180.0,0.0,591.0,1,18204.0,48,Other,0,0
5513,35,7040.0,5.0,716.0,3,12625.0,48,Car,0,0
5514,28,7356.0,14.0,703.0,2,18720.0,36,Home,0,0
5515,27,9052.0,8.0,666.0,2,20905.0,48,Home,0,0
5516,47,7665.0,22.0,621.0,1,3143.0,36,Education,0,0
5517,43,2840.0,17.0,722.0,4,8789.0,36,Car,1,0
5518,43,6355.0,5.0,607.0,0,16074.0,36,Car,0,0
5519,29,8093.0,9.0,701.0,4,13103.0,48,Home,0,0
5520,41,5556.0,17.0,690.0,4,9601.0,12,Education,0,0
5521,44,7532.0,19.0,850.0,2,5402.0,48,Education,0,0
5522,38,6168.0,14.0,571.0,0,23012.0,60,Car,0,0
5523,38,7160.0,21.0,850.0,2,31158.0,60,Home,0,0
5524,26,9393.0,11.0,603.0,2,28262.0,24,Home,0,0
5525,40,6559.0,2.0,749.0,4,3224.0,36,Home,1,0
5526,63,8090.0,13.0,748.0,1,25100.0,24,Home,1,0
5527,59,6806.0,8.0,662.0,0,16743.0,60,Home,1,0
5528,28,6346.0,0.0,704.0,2,23318.0,36,Business,0,0
5529,62,5151.0,15.0,593.0,2,23828.0,36,Education,0,0
5530,26,3371.0,21.0,603.0,0,16912.0,48,Home,0,0
5531,26,9566.0,19.0,712.0,2,17729.0,60,Education,0,0
5532,27,8258.0,8.0,622.0,0,14250.0,60,Education,0,0
5533,31,4455.0,17.0,759.0,4,23820.0,36,Business,0,0
5534,46,2262.0,15.0,707.0,3,25733.0,36,Car,0,0
5535,40,5797.0,16.0,659.0,1,26081.0,36,Other,0,0
5536,44,5631.0,7.0,531.0,3,19996.0,36,Other,0,0
5537,28,5623.0,8.0,798.0,0,17424.0,48,Business,0,0
5538,52,7584.0,5.0,695.0,4,14737.0,60,Business,0,0
5539,29,5382.0,7.0,498.0,2,8088.0,48,Home,0,0
5540,43,5895.0,15.0,754.0,3,16506.0,12,Education,0,0
5541,33,7570.0,18.0,680.0,4,20640.0,60,Business,0,0
5542,25,6623.0,18.0,645.0,4,19343.0,60,Business,2,0
5543,34,6136.0,11.0,685.0,4,10250.0,60,Home,0,0
5544,44,5810.0,11.0,850.0,2,19727.0,12,Business,0,0
5545,22,5257.0,21.0,622.0,4,10967.0,48,Home,0,0
5546,23,7961.0,11.0,739.0,3,21865.0,60,Home,0,0
5547,62,4705.0,3.0,664.0,0,26282.0,24,Education,0,0
5548,33,2980.0,2.0,737.0,1,7047.0,12,Education,1,0
5549,35,4212.0,24.0,835.0,2,5969.0,60,Education,0,0
5550,53,5203.0,11.0,801.0,4,21016.0,12,Education,0,0
5551,27,7217.0,23.0,792.0,3,9875.0,48,Car,0,0
5552,63,5349.0,22.0,678.0,1,23325.0,48,Other,0,0
5553,35,3877.0,11.0,642.0,1,17644.0,60,Business,0,0
5554,31,4384.0,22.0,644.0,2,12089.0,48,Education,0,0
5555,51,5424.0,17.0,704.0,1,16951.0,36,Education,0,0
5556,23,6383.0,23.0,605.0,0,17383.0,36,Home,0,0
5557,31,12095.0,22.0,608.0,2,14846.0,60,Business,0,0
5558,23,8635.0,10.0,572.0,3,16476.0,36,Car,0,0
5559,46,7576.0,5.0,768.0,1,20103.0,48,Business,0,0
5560,35,5567.0,13.0,787.0,0,26884.0,12,Business,0,0
5561,50,7840.0,18.0,631.0,1,13409.0,60,Business,0,0
5562,55,8481.0,15.0,693.0,2,26397.0,12,Other,0,0
5563,50,6748.0,5.0,630.0,4,15337.0,48,Other,0,0
5564,21,5866.0,7.0,517.0,2,28519.0,12,Car,0,0
5565,44,3015.0,11.0,804.0,3,14019.0,36,Home,0,0
5566,31,5169.0,15.0,677.0,2,10396.0,36,Home,0,0
5567,28,4764.0,4.0,706.0,4,30986.0,60,Car,0,0
5568,61,5435.0,17.0,593.0,4,27329.0,12,Home,2,0
5569,29,7305.0,7.0,758.0,3,23945.0,60,Home,0,0
5570,52,6602.0,2.0,686.0,0,19596.0,48,Home,0,0
5571,59,4236.0,5.0,710.0,0,15609.0,24,Business,0,0
5572,35,1500.0,0.0,654.0,0,13534.0,12,Car,1,0
5573,23,8556.0,7.0,571.0,1,18218.0,48,Education,0,0
5574,32,7663.0,9.0,736.0,1,17412.0,36,Business,0,0
5575,36,6886.0,18.0,755.0,0,2000.0,24,Business,0,0
5576,24,8505.0,16.0,850.0,2,18960.0,24,Home,0,0
5577,60,5348.0,18.0,640.0,4,23593.0,24,Home,0,1
5578,57,6559.0,18.0,838.0,0,12194.0,48,Home,2,0
5579,51,4741.0,5.0,581.0,2,28291.0,48,Home,2,0
5580,57,7142.0,8.0,633.0,0,15329.0,36,Home,0,0
5581,27,4998.0,15.0,741.0,2,13713.0,12,Business,0,0
5582,62,6215.0,23.0,580.0,2,20974.0,60,Other,1,0
5583,39,7080.0,23.0,710.0,2,7946.0,48,Car,0,0
5584,33,5454.0,17.0,718.0,3,12049.0,60,Education,0,0
5585,26,5036.0,16.0,678.0,2,26512.0,12,Business,0,0
5586,42,4176.0,6.0,459.0,3,16373.0,60,Business,0,0
5587,52,4718.0,4.0,671.0,4,11513.0,12,Education,1,0
5588,54,8782.0,15.0,631.0,0,18443.0,60,Car,0,0
5589,46,4323.0,3.0,670.0,0,27206.0,48,Home,0,0
5590,37,5381.0,3.0,592.0,1,22953.0,36,Business,0,0
5591,30,6908.0,11.0,619.0,4,2000.0,48,Home,0,0
5592,63,6423.0,24.0,815.0,1,39996.0,24,Other,0,0
5593,56,3689.0,15.0,573.0,0,11356.0,36,Home,0,0
5594,46,5220.0,22.0,588.0,2,2327.0,48,Car,0,0
5595,33,6870.0,7.0,594.0,0,13437.0,36,Education,1,0
5596,50,4180.0,3.0,673.0,2,15576.0,48,Car,0,0
5597,34,7201.0,13.0,585.0,2,12741.0,24,Business,1,0
5598,31,4352.0,5.0,557.0,4,20775.0,24,Home,0,0
5599,38,9741.0,6.0,727.0,2,13706.0,48,Home,0,0
5600,42,6471.0,13.0,612.0,3,20581.0,24,Education,0,0
5601,43,6782.0,2.0,702.0,4,17425.0,48,Education,0,0
5602,57,4019.0,12.0,676.0,0,24265.0,36,Education,0,0
5603,27,6544.0,19.0,775.0,4,20959.0,24,Home,0,0
5604,22,8877.0,4.0,590.0,2,10637.0,60,Business,1,0
5605,45,7211.0,10.0,721.0,2,16910.0,36,Home,0,0
5606,59,5186.0,17.0,684.0,1,18887.0,48,Other,0,0
5607,44,5993.0,23.0,654.0,3,22272.0,48,Education,1,0
5608,63,5705.0,4.0,531.0,3,9634.0,60,Car,0,0
5609,41,6553.0,1.0,659.0,3,22530.0,48,Car,0,0
5610,37,5343.0,7.0,646.0,4,22207.0,48,Other,0,1
5611,44,3080.0,21.0,768.0,0,11434.0,36,Car,0,0
5612,43,8384.0,22.0,721.0,3,12544.0,60,Home,0,0
5613,55,6602.0,2.0,702.0,1,19016.0,60,Business,0,0
5614,42,9486.0,9.0,737.0,1,18977.0,48,Education,0,0
5615,29,7029.0,7.0,667.0,4,8953.0,48,Business,0,0
5616,35,8867.0,1.0,707.0,4,18535.0,24,Car,2,0
5617,60,6328.0,9.0,753.0,4,15352.0,36,Car,0,0
5618,42,6012.0,20.0,744.0,0,26169.0,48,Car,0,0
5619,30,7106.0,1.0,850.0,0,20534.0,12,Home,0,0
5620,63,7418.0,1.0,685.0,1,24716.0,60,Other,0,0
5621,25,7441.0,15.0,755.0,1,11002.0,24,Car,0,0
5622,30,8131.0,13.0,658.0,1,15498.0,60,Education,0,0
5623,55,8067.0,3.0,792.0,1,22593.0,24,Education,0,0
5624,41,3041.0,22.0,621.0,1,14066.0,36,Other,0,0
5625,31,4430.0,24.0,679.0,1,21864.0,60,Business,0,0
5626,60,5742.0,11.0,640.0,4,22346.0,12,Car,0,0
5627,23,7207.0,0.0,460.0,1,7314.0,24,Car,1,0
5628,43,7276.0,17.0,631.0,3,16503.0,60,Home,0,0
5629,59,3963.0,7.0,663.0,0,27829.0,12,Other,0,0
5630,47,9293.0,24.0,684.0,1,28434.0,24,Education,0,0
5631,43,7345.0,5.0,535.0,0,20420.0,48,Education,0,0
5632,63,5048.0,6.0,643.0,4,20601.0,48,Home,0,0
5633,29,1500.0,7.0,751.0,4,13007.0,36,Education,0,0
5634,24,3281.0,18.0,687.0,0,16367.0,36,Education,0,0
5635,29,4704.0,24.0,662.0,1,13689.0,36,Business,0,0
5636,29,4756.0,19.0,698.0,0,16849.0,12,Home,2,0
5637,34,8073.0,15.0,844.0,0,22226.0,36,Business,0,1
5638,34,8327.0,1.0,643.0,0,8802.0,36,Other,0,0
5639,63,7801.0,12.0,675.0,3,24141.0,12,Car,1,0
5640,59,5336.0,21.0,577.0,0,25923.0,36,Home,0,0
5641,47,8845.0,7.0,643.0,4,15887.0,36,Car,0,0
5642,39,2316.0,19.0,689.0,2,19521.0,12,Business,0,1
5643,51,1860.0,10.0,620.0,4,34138.0,24,Other,1,0
5644,22,3523.0,10.0,850.0,2,21922.0,48,Other,0,0
5645,28,6370.0,5.0,693.0,2,10717.0,60,Home,0,0
5646,26,5751.0,2.0,805.0,4,3566.0,12,Other,0,0
5647,59,6310.0,17.0,542.0,2,2000.0,24,Home,0,0
5648,33,4680.0,23.0,684.0,2,11127.0,48,Business,1,0
5649,40,5001.0,14.0,650.0,4,25204.0,36,Business,0,0
5650,47,6408.0,3.0,670.0,3,23286.0,12,Home,0,0
5651,64,5502.0,12.0,787.0,4,15935.0,48,Home,0,0
5652,31,8418.0,5.0,665.0,0,19063.0,60,Car,1,0
5653,39,6704.0,16.0,681.0,4,20060.0,24,Business,0,0
5654,22,3564.0,15.0,705.0,3,16876.0,12,Business,2,0
5655,21,5167.0,15.0,577.0,0,13162.0,48,Business,0,0
5656,27,6329.0,21.0,769.0,2,29490.0,36,Home,0,0
5657,43,5012.0,14.0,635.0,1,25395.0,60,Other,0,0
5658,58,7883.0,13.0,723.0,1,18434.0,60,Business,0,0
5659,41,4239.0,1.0,710.0,2,19798.0,36,Other,0,1
5660,51,4390.0,0.0,669.0,3,14418.0,36,Home,0,0
5661,44,5468.0,22.0,466.0,0,26106.0,12,Home,0,0
5662,44,7076.0,16.0,652.0,0,18666.0,60,Car,0,0
5663,40,8007.0,15.0,714.0,3,39585.0,36,Home,0,1
5664,58,8602.0,9.0,655.0,3,31475.0,60,Other,0,1
5665,53,5758.0,0.0,689.0,0,17210.0,12,Car,1,0
5666,35,4059.0,21.0,681.0,0,14693.0,36,Education,0,0
5667,33,6157.0,22.0,537.0,2,34031.0,48,Home,0,0
5668,62,3448.0,12.0,672.0,2,28161.0,36,Education,0,0
5669,44,7702.0,15.0,850.0,0,14711.0,12,Education,0,0
5670,22,6946.0,12.0,755.0,1,8293.0,36,Business,0,0
5671,36,6176.0,23.0,700.0,2,13773.0,48,Car,0,0
5672,27,2710.0,13.0,579.0,3,13764.0,48,Home,0,0
5673,64,4473.0,15.0,699.0,2,27382.0,36,Car,0,0
5674,37,7169.0,5.0,634.0,4,14038.0,60,Education,0,0
5675,28,6600.0,6.0,628.0,4,17514.0,60,Other,1,0
5676,21,7313.0,4.0,645.0,3,19776.0,12,Education,0,0
5677,54,3994.0,24.0,563.0,1,15737.0,48,Other,1,0
5678,21,7996.0,21.0,661.0,3,14841.0,36,Car,0,0
5679,46,6596.0,24.0,641.0,3,16872.0,36,Other,0,0
5680,62,5866.0,1.0,741.0,3,16570.0,24,Business,0,0
5681,40,4659.0,22.0,703.0,4,19566.0,12,Business,0,0
5682,44,4976.0,5.0,763.0,3,17505.0,48,Business,1,0
5683,38,8048.0,12.0,741.0,1,27540.0,36,Education,0,0
5684,24,7880.0,11.0,604.0,2,10115.0,24,Car,0,0
5685,63,7650.0,23.0,670.0,1,13368.0,36,Car,0,0
